Institution ID,Institution,Campus ID,Campus,Sex ID,Sex,Area ID,Area,Career ID,Career,Academic Degree ID,Academic Degree,Students
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,91e240cde7b2057d92249e3a57d94d6a426b5aa29d8034cb4db7effff720bf07,Licenciatura en ingeniería en telecomunicaciones,11,Licenciatura,192
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,9499e6447aab1ab243eb6f3754e91ecb0c608d24d989a03b639057691a3dfee5,Licenciatura en ciencias de la computación,11,Licenciatura,492
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,9791275f5426136cad436c8f25d7a535155b81929fb0cc55b1f39ce3d3db1b3f,Maestría en ingeniería en sistemas,13,Maestría,107
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,9a82676ff490002a5737d6d2bf2bc6541bc440618a7d5a03e5591f0c6770ff0d,Licenciatura en ciencias de la computación,11,Licenciatura,521
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,9d73d74108cede0151797ab430a8eda84bd9422aa699b70aebd748ac5976ae71,Licenciatura en informática,11,Licenciatura,1047
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,a3b6c43cfa1657d3616849dadbdbdd117f6de8da2d1bbb7f7302741f2c5319ea,Licenciatura en informática,11,Licenciatura,967
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,a4b4d090d8b41034e16fd2353e795806dca0d63ec5adfd8f9cde77946c5bf837,Doctorado en ciencia e ingeniería de la computación,14,Doctorado,36
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,afc74f217ef628d6aee8ccca8c372f7988b1b96b5e8ba4d06db695e80640e4e6,Licenciatura en ciencias de la computación,11,Licenciatura,441
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,b3b051cf977aa32f9da3ee6703f6f234baa2799fc375134a839949a92a10ce8e,Doctorado en ingeniería en sistemas,14,Doctorado,13
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,bc3eccef8aac1925106fa366fd2748170bf0713671fa0765dea4aaf926b0be6e,Licenciatura en informática,11,Licenciatura,1003
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,bfb1072146ec5bf8e6fad038bd05231d50e965174dd49ade4892e8bda789e408,Licenciatura en ingeniería en computación,11,Licenciatura,1861
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,c7f482f748b65d561ead01c54fee021bae2f33cfe2e1a252bb4bb1203d5ebab1,Doctorado en ingeniería en sistemas,14,Doctorado,15
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,c88fb2d070af2c899402970320ce979a144b0c3f61046a5f48b12a5e9bbdb709,Licenciatura en tecnologías para la información en ciencias,11,Licenciatura,63
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,dddb70bbc03c885fa69ad561cd3d69ab5894db33c41fc8a9b07ae27ab1d7eb24,Licenciatura en ciencias de la computación,11,Licenciatura,424
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,df579cd6c1bbcc61d9faaf9c53bd797ec7881d9264c059990dd493a05174f25c,Maestría en ingeniería en sistemas,13,Maestría,95
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,eba03956e7229afe1ccd757e66375cd0950a82b884b1199b327d2b9a4565488a,Maestría en ciencias e ingeniería de la computación,13,Maestría,55
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,f07d8d04092acd9b68a58cb98afda14113bd0c79a82eb314f3e6b52f1fd2692e,Doctorado en ciencia e ingeniería de la computación,14,Doctorado,43
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,f106f2a249d1ffac0be79335712a328e72b8d96d0e541254e5545cd07cb05f99,Maestría en ingeniería en sistemas,13,Maestría,93
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,6,Tecnologías de la información y la comunicación,fe87999cf158697096cdf1e114af37f20185f02e9d7a7dd41ffe3a2cd762f68b,Maestría en informática administrativa,13,Maestría,87
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",00a7f54ab74082559f58182cdd109f3808524d70e3114e047ed258554ae12232,Doctorado en urbanismo,14,Doctorado,26
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",043d30fb95e7f6ae208f96e14c63407917e1ca0b6798acf9ebbc8c93ab2c8a98,Especialidad en diseño de iluminación arquitectónica,12,Especialidad,10
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",048bd2de1a8c96d4db068069facea9e1866e0a9a14ef4f04fd95501b7bd47269,Especialidad en diseño de iluminación arquitectónica,12,Especialidad,16
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",05766ce9be2d655c3e320b74e7a720e6caef0a23b229ae40f317a30ad0eeb40d,Licenciatura en ingeniería geofísica,11,Licenciatura,430
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",05a1a0323a9d7889bbdc9c3ef26fae147e6ae483cb1a2dc096c26784da1f20ec,Especialidad en espacio público y movilidad urbana,12,Especialidad,13
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",066fb2e58ec81c790939946bc9091eba4f3e00472b5a6a5871f3438d5a58c5de,Licenciatura en ingeniería química,11,Licenciatura,1015
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",0673fc2a8c6deefb449e30f9560f48428c2b4cf2576f1e503ecc537f784e8109,Licenciatura en química en alimentos,11,Licenciatura,470
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",070813c3f1d2750166225308ffc6427170c0c5be8ab89f78e0530f2b867b4b2e,Especialidad en espacio público y movilidad urbana,12,Especialidad,17
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",07a1dba0ad71a1b280eb7fd3f7979bc661864c46b07e6498141ac31c5bf840e6,Maestría en ingeniería mecánica,13,Maestría,79
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",07b49a39150137d9aeb4f3f4fad8de85f8dad2fb47b33b9fb86f51d58b05dc74,Licenciatura en ingeniería geofísica,11,Licenciatura,401
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",07c8bdc9fa30980f562d5767cb08ecd1eb81b5a53599424ddeac0c9e8382cb80,Licenciatura en urbanismo,11,Licenciatura,30
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",09acb07c25be6cd1ef40c1d70583059ee54639945687ce1e351c0a804c5dcb02,Doctorado en arquitectura,14,Doctorado,30
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",0a340820674bb1740e44fe9503f621b648291e7a1814b8f3924577b7aa75f598,Licenciatura en arquitectura del paisaje,11,Licenciatura,17
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",0a4a5d4f7703aa9ca7e87f6fb91a4e63debd1874d50b81bbc498036c26ea27c2,Doctorado en ingeniería mecánica,14,Doctorado,40
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",0ea9862290853eba1631037ac5ed2d2ebb67e2898ed0705673053ee99c890cd5,Maestría en ingeniería eléctrica,13,Maestría,121
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",0fdb42ed1f2c8980bf172bc921c1731ad5a75879e0bfe8c053acbbd949517a5c,Licenciatura en ingeniería geológica,11,Licenciatura,244
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",117328dadf76d2cc037bd44442d5fd32ecabd420bfbea6ef72df2a887deaf1e0,Licenciatura en ingeniería eléctrica y electrónica,11,Licenciatura,1217
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",11d6efcfcb46dc1498e67681238e36bf69034806f5b7b7991979a078196066a6,Licenciatura en ingeniería de minas y metalurgia,11,Licenciatura,270
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",12872921b6983dd32c0f915ab0801eddc85c35c03554378fb081b8aba16d9e53,Doctorado en ingeniería química,14,Doctorado,16
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",12b6087ecacd6f147029e6c4d0117e27de2928118bfe2d8c5b92f2722d523449,Programa único de especialidades en ingeniería,12,Especialidad,237
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",133126497eb0e69e257738a553062f0426bbb33ee471b96849f1f34f74e794e3,Programa único de especialidades en ingeniería,12,Especialidad,207
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",14bb8fcbafc1befbd21b38616acf01873341779b29bed7ccae9eff8219772fdb,Licenciatura en ingeniería química,11,Licenciatura,975
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",15d9a9d9da5ab1e618264fa455d240a22efc5c3f8fc588045d38fcee3e9dd45c,Maestría en ingeniería eléctrica,13,Maestría,97
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",162a97b191b32b14feeabcde8cbea6432b85ee6d08aa182a45b23cdc7539d4f3,Doctorado en ingeniería (energía),14,Doctorado,81
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",17a13a242a8cdac068e38de2eaa2ae69cf23dccc06e56fc92dfa0b1500187bb2,Doctorado en urbanismo,14,Doctorado,33
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",19913f79105305469abb21abf2d824ed07fc6f469f507e7bb6f12559e3cca7d8,Ingeniería en energías renovables,11,Licenciatura,68
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",1c5be52aa8a1dea372ae1912110a9b1b8562b6096b14f15d42958d72d08232e0,Licenciatura en química e ingeniería en materiales,11,Licenciatura,29
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",1d21c1893c26ed7828568271e35d7b24612e8fac4f079415ad9833ebd413106c,Licenciatura en química e ingeniería en materiales,11,Licenciatura,17
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",1ea56087f41beb4507f30302b64c9f51f27666c6efbeef549490293140b33b2e,Doctorado en ingeniería ambiental,14,Doctorado,17
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",1f86d556093e744e46f568e32789c3e3612021cdd592aad238e0eb0e553acf17,Licenciatura en ingeniería geológica,11,Licenciatura,233
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",1fbf7db7f809036d43ad8c798c2f6c4416e36c7591d59e61e31323d4c1bc1e9a,Licenciatura en ingeniería aeroespacial,11,Licenciatura,88
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",21030555b64eb74d473097e2acf0bbdee2363d626f20b9a3bf338d26b4da47ba,Doctorado en arquitectura,14,Doctorado,17
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2182e44131181491c7b39504816ba1125ee5766d942451dc513d333f491730c6,Doctorado en urbanismo,14,Doctorado,37
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",220c53801cc85147c975929b55a9cd02df44cd45b80d88a426cc628ffc6f3b84,Programa único de especialidades en ingeniería,12,Especialidad,247
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",22b614d873108a37a25dd0778c634121c43607f57118d28cf995c56caeffe616,Doctorado en ciencias e ingeniería de materiales,14,Doctorado,59
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2716cf9e2f9e607be5c5dc4923953c8143a9a7bb3c8dd1f78a283538c120fe62,Doctorado en ingeniería mecánica,14,Doctorado,36
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2b108a9805a084d09ee745133652eab1207df13269e771298205483190dd88a4,Licenciatura en ingeniería de minas y metalurgia,11,Licenciatura,278
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2bafb0b4ae26e71800c16b6a8a04870684c2316535781052465f267652c8f60c,Licenciatura en química de alimentos,11,Licenciatura,502
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2c6a944f2a976ff4417e47fb172f780f98965ae44217e15cd3f72a0d67f36422,Maestría en arquitectura,13,Maestría,88
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2cc9a4f6f04fd8deabb3204eb6a3e2ecf9e4ae9feb2d4d55bda858b5d7074a66,Maestría en urbanismo,13,Maestría,42
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2d49e23698d4553fba26cefcb67f1a218dabe044cd2389199a601d9223150e2c,Licenciatura en química en alimentos,11,Licenciatura,496
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2d9cd73166af32c6134024f0cfe8e224cbff18399341c9d2b3c86e56389206a6,Maestría en ingeniería energética,13,Maestría,69
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",2e4ec039e95d408b79da5c11866844819791af6322ebb572cd790b515c481b9a,Licenciatura en ingeniería eléctrica y electrónica,11,Licenciatura,1351
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",312f71016c5dd679bfba03bbe20ca805117850591e4dd78b59c68998c63b2f6a,Licenciatura en urbanismo,11,Licenciatura,102
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3198c08592cd99e5ba0dde88d914aac5180ff09c9036df9f643cd9527816e294,Doctorado en ingeniería en exploración y explotación de recursos naturales,14,Doctorado,12
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",31f942b63fc473ffb432a94fb2a85748ef9629b9d1ef5ab2a03a555c147ad508,Licenciatura en arquitectura del paisaje,11,Licenciatura,74
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",34be321238a16061f36e5d0a8fe4e0b93c868ace7958f371f37d789b0ccefb16,Maestría en arquitectura,13,Maestría,96
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3512263ba8c2c52e0f6919229932d8479316b0b37b7cc597c5174e92558be4f7,Doctorado en ciencias e ingeniería de materiales,14,Doctorado,60
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",35d45e283df1f63d2c2d13a9f55ba555985117593e32be2e89f4b47ac6506ff1,Licenciatura en ingeniería industrial,11,Licenciatura,704
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",36d6a043c9d411b96bc25dd8a6cd6c9b8d98e3b1e155c762c0ef4bc97109484c,Licenciatura en ingeniería en sistemas biomédicos,11,Licenciatura,107
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",37de838044cc7bbdad1c51b8289a1b16adfd47ffe49a4b85b5a05863284948fb,Doctorado en ingeniería química,14,Doctorado,24
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",39506ec0e095aae06b352306dbe8bf5f0b86a3cd778a117b64b0985adaa5246d,Maestría en ingeniería eléctrica,13,Maestría,97
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3ac9b7b15666ad0d77c60546bec07f4dbacb4affa79c5d99f43754c5103b50e7,Licenciatura en urbanismo,11,Licenciatura,103
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3ae71c43fbe1a9a0032fbc21efd901143258f81431f5d0d0adf1a0da06308659,Licenciatura en ingeniería petrolera,11,Licenciatura,1128
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3cab8e6bdec0a7690a8c65e8a228781c5ad3331a7302808d1cf8747a25834e7f,Licenciatura en ingeniería petrolera,11,Licenciatura,1090
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3d26841bb77953c72ed7af8c84b08ae12d479458347c9bf6a9d8085eddb27745,Especialidad en vías terrestres,12,Especialidad,29
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3d77b7f6881352cb4057f2cdc9a21ad27a056d216f40497d39b98a2b05653a7b,Licenciatura en ingeniería química metalúrgica,11,Licenciatura,564
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3dccfc2ad66736b07ab47482bba393fe8c1166433cc046f73c520bcfaf34cb57,Especialidad en vivienda,12,Especialidad,9
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3de9f0910aa771c53a68a4a4f7b00ce8197aba133a8567905120b3e15883fd13,Licenciatura en arquitectura,11,Licenciatura,3527
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",3fec4018890d63d3286a5046d0068aed0dcdb0d16ac697cd4d050f557989e0fd,Licenciatura en ingeniería geológica,11,Licenciatura,242
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",43c86fc14585581b3b44ba0d013612a06633fd970fa8e5113d90c65f070edb33,Maestría en ingeniería mecánica,13,Maestría,67
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",44a251c44fa34310cc63901bb650128f9525c1300a8f152efab5049e0d575e17,Licenciatura en ingeniería en sistemas biomédicos,11,Licenciatura,116
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",44da79c3cc465ef0703408f8025d75ca6330832afcb32699b60b9deb34639de5,Maestría en ingeniería (exploración y explotación de recursos naturales),13,Maestría,26
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",44e9b984ce91b8789d1072b65ed367e461fb4fffd59e798acbaf2dedba372894,Licenciatura en ingeniería mecánica,11,Licenciatura,958
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",457e8d1b330b1f74c3bd6c4bebd04e99ea41e65d11d1e807b520d5d6d095fd2f,Licenciatura en arquitectura,11,Licenciatura,3339
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4862f9c2ef93f74afe1b7c0a113bd961ca429d0ff799e01757bb018c087f82fb,Doctorado en ciencia e ingeniería de materiales,14,Doctorado,41
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",48e5308e2f0ae6627db0199237dddc7b124565b01bbcc3d586ab54a264b7bffc,Maestría en urbanismo,13,Maestría,25
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4931c222fe3c5254145dafc38f69b9d39e5f3e5545970974f67cd7224cdc8607,Licenciatura en diseño industrial,11,Licenciatura,115
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4bc4c87550b9c703097f44731ce692200b8b93e8db60ea62e3fab2af7b073e31,Licenciatura en arquitectura,11,Licenciatura,3466
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4db24266ab2c1526a69941bf86096b5776c27bd157c391449ea7c29927cdce76,Maestría en ingeniería ambiental,13,Maestría,34
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4e32ed9cdee036eaa4511dfe15a95ec48bc6e435f79150edb78f7e3d1a95f5ce,Especialidad en diseño de iluminación arquitectónica,12,Especialidad,21
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4e3930a8af46e037ab754274fad5d6d9f1c571801dc2641e20ae6738639dbf47,Maestría en ingeniería civil,13,Maestría,117
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",4fc3fa04ce851cc89a6443ea9ac6d7e18fcc61be5487770769928f029658e5fd,Licenciatura en ingeniería química metalúrgica,11,Licenciatura,540
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",50155ef17648e44e55d2d4cbb635fc30661cd99a5bb02d17b206a3ecd8d115f6,Doctorado en ingeniería eléctrica,14,Doctorado,79
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",5040a942316767f0b0a7e6c6e81b6e672959875849acbc7ad3e68ddfcb53528f,Licenciatura en arquitectura del paisaje,11,Licenciatura,47
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",53bdee81f4bf25fd6180f32c41def7cbb3259ed3cde70a3c87871c2891c5aed9,Licenciatura en ingeniería mecánica,11,Licenciatura,971
604,Universidad Nacional Autónoma De México,60400002,Universidad Nacional Autónoma De México - Ciudad Universitaria,1,Hombre,7,"Ingeniería, manufactura y construcción",54dd09b61d1ee0f64475f4299faf7f88f86b2469612642704e7f20e6c41aa91f,Licenciatura en ingeniería industrial,11,Licenciatura,771
